depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS
Bolívar,CARTAGENA,"1,300,102,031",CENTRO COLOMBIANO DE FERTILIDADA Y ESTERILIDAD CECOLFES CARTAGENA INTERNACIONAL,,"800,027,704",CENTRO COLOMBIANO DE FERTILIDAD Y ESTERILIDAD CECOLFES SAS SIGLA CECOLFES,1,Instituciones - IPS,NO,BOCAGRANDE CRA. 4 No. 7-173,6551033,"6,551,033",CECOLFES@ENRED.COM,Mauricio Lucena Pérez,,,SI,"20,080,806","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,251",CENTRO DE CIRUGIA LASER OCULAR LTDA,,"806,004,756",CENTRO DE CIRUGIA LASER OCULAR LTDA,1,Instituciones - IPS,NO,BOCAGRANDE CALLE 6 No 3-33,6517111,"6,517,111",laserocular@hotmail.com,ALVARO JOSE LEMUS FARAH,,,SI,"20,060,727","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,079",CENTRO DE DIAGNOSTICO CARDIOLOGICO SAS,,"800,098,325",CENTRO DE DIAGNOSTICO CARDIOLOGICO SAS,1,Instituciones - IPS,NO,CASTILLO GRANDE CALLE 5 No 6-47,6652290 - 6658461,"6,658,461",cardiosalud@yahoo.com,MARIA DEL ROSARIO BARBUR CHEJUAN,,,SI,"20,061,018","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,898",CENTRO DE DIAGNOSTICO TRATAMIENTO DEL DOLOR Y REHABILITACION ESPERANZA MACARENA E.U,,"806,011,052",CENTRO DE DIAGNOSTICO TRATAMIENTO DEL DOLOR Y REHABILITACION ESPERANZA MACARENA E.U,1,Instituciones - IPS,NO,PIE DE LA POPA PLAZA DE LA ERMITA KRA 20 No. 29C 97,6582546,"6,582,546",cdiagnosticoemacarena@gmail.com,MORELOS GOMEZ ESPERANZA,,,SI,"20,061,108","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,615",CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADA,,"800,180,176",CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADAS CENDIATRA SAS,1,Instituciones - IPS,,"PIE DE LA POPA, Cra 20 No 29B 57",6446971 - 3108740594,"2,830,372",CENDIATRA@CENDIATRA.COM,MANUEL ENRIQUE CASTELLANOS BUENDIA,,,SI,"20,190,510","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,213",CENTRO DE DIAGNOSTICOS POR LA IMAGEN S.A.S.,,"900,345,005",CENTRO DE DIAGNOSTICOS POR LA IMAGEN S.A.S.,1,Instituciones - IPS,,MANGA AVENIDA JIMENEZ No. 20-65 PRIMER PISO,6606943 - 6606466 - 6606853,,jcseveriche@hotmail.com,JUAN CARLOS SEVERICHE ARAUJO,,,SI,"20,100,423","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,181",CENTRO DE ESPECIALISTAS INMUNOALERGIAS SAS,,"806,010,221",CENTRO DE ESPECIALISTAS INMUNOALERGIAS SAS,1,Instituciones - IPS,NO,MANGA ED BALCONES DE SEGOVIA LOCAL 1 Y 2,6431285,"3,135,388,795",sistemas@inmunoalergias.com,JUAN ENRIQUE MENDOZA GOEZ,,,SI,"20,070,307","20,210,831",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,629",Centro de Especialistas IPS Logros SAS,,"900,215,151",CENTRO DE ESPECIALISTAS IPS LOGROS SAS,1,Instituciones - IPS,,Carrera 70 N. 31b-60 Santa Lucía,3127874767 / 3153549697/ 6512170,,gerenciacartagena@redinsalud.com/presidencia@redinsalud.com/coordinadornacionalcalidad@redinsalud.com,LEYDY ANDREA PLATA MANZANO,,,SI,"20,140,407","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,285",CENTRO DE ESTETICA DENTAL DE CARTAGENA LTDA. - CESDENT,,"900,346,637",CENTRO DE ESTETICA DENTAL DE CARTAGENA LTDA. - CESDENT,1,Instituciones - IPS,,LOS ANGELES AV. PEDRO DE HEREDIA 62A-30,6875934-6513492-3017048136-3017845749,"6,875,934",cesdentcartagena@hotmail.com,KAREN JULIETH REYES ARROYO,,,SI,"20,110,216","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,931",CENTRO DE FISIOTERAPIA INTEGRAL CEFISINT,,"806,008,438",CENTRO DE FISIOTERAPIA INTEGRAL CEFISINT,1,Instituciones - IPS,,PIE DE LA POPACARRERA 19 No 29B-95,6565376,,idaluz0219@gmail.com,IDAMIS LUZ GONZALEZ PALMA,,,SI,"20,121,212","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,823",centro de formacion y servicios integrales para el desarrollo personal y social,,"900,597,416",centro de formacion y servicios integrales para el desarrollo personal y social,1,Instituciones - IPS,,"MARTINEZ MARTELO, TRANSVERSAL 33ª N. 19-21",3005042855,,cenford@outlook.com,emmanuel valdez romero,,,SI,"20,160,307","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,268",CENTRO DE GLAUCOMA S.A.S.,,"901,320,348",CENTRO DE GLAUCOMA S.A.S.,1,Instituciones - IPS,,BRR MANGA CL 26 AV JIMENEZ #17-179,3134834721,,centrodeglaucoma@gmail.com,LINDA FERNANDA MORENO FRANCO,,,SI,"20,200,204","20,240,203",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,549",centro de implantes y ortodoncia,,"900,602,524",centro de implantes y ortodoncia,1,Instituciones - IPS,,diagonal 31 n 54-125 centro comercial ronda real local 236,3205802324,,centrodeimplantesyortodoncia@hotmail.com,HAILE YASSER CASTAÑEDA CAZES,,,SI,"20,130,508","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,166",CENTRO DE MEDICINA NUCLEAR DEL CARIBE,,"890,405,142",CENTRO DE MEDICINA NUCLEAR DEL CARIBE,1,Instituciones - IPS,NO,CASTILLOGRANDE CENTRO MEDICO BOCAGRANDE. CONS 207,6650022,"6,656,999",medinucleardelcaribe@hotmail.com,ALGIO DOMINGO DE LEON USTA,,,SI,"20,061,120","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,687",CENTRO DE MOVIMIENTO EJERCICIO Y REHABILITACIÓN S.A.S.- C MOVER S.A.S.,,"900,008,882",CENTRO DE MOVIMIENTO EJERCICIO Y REHABILITACIÓN S.A.S.- C MOVER S.A.S.,1,Instituciones - IPS,NO,EL ESPINAL PIE DEL CERRO CALLE 30 No. 14-43,6564664-6560494,"6,661,245",cmover@hotmail.com,ROSMERY GUZMAN OSORIO,,,SI,"20,061,212","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,893",CENTRO DE RECONOCIMIENTO DE CONDUCTORES CRC MI VAQUITA SAS,,"900,503,928",CENTRO DE RECONOCIMIENTO DE CONDUCTORES CRC MI VAQUITA SAS,1,Instituciones - IPS,,CRA 81B 24-246 SEGUNDO PISO,3017417701,,crcpremier@hotmail.com,SEBASTIAN ARLEY SALDARRIAGA VASQUEZ,,,SI,"20,161,010","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,999",CENTRO DE REHABILITACION FISICA Y DEPORTIVA M&A EVOLUTION S.A.S,,"901,087,347",CENTRO DE REHABILITACION FISICA Y DEPORTIVA M&A EVOLUTION S.A.S,1,Instituciones - IPS,,Urbanizacion Santa Lucia Calle 31B Mz F Lote 34,3016009131,,maevolution@outlook.es,ANA KARINA MORALES JARAMILLO,,,SI,"20,171,101","20,211,031",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,183",CENTRO DE REHABILITACIÓN INTEGRAL LUZ DE ESPERANZA CRILES IPS S.A.S.,,"901,190,706",CENTRO DE REHABILITACIÓN INTEGRAL LUZ DE ESPERANZA CRILES IPS S.A.S.,1,Instituciones - IPS,,MANGA CALLE 26 NUMERO 17-179,3003570969,,criles.ips@gmail.com,MARIA AUXILIADORA LOZANO REBOLLEDO,,,SI,"20,190,417","20,230,416",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,530",CENTRO DE REHABILITACION PULMONAR INTEGRAL S.A.S,,"900,428,503",CENTRO DE REHABILITACION PULMONAR INTEGRAL S.A.S,1,Instituciones - IPS,,PIE DE LA POPA URBANIZACION LA ERMITA CALLE 29C No 19-31,3188023317,,crpulmonar@gmail.com,LUZDARIS DE AVILA QUINTANA,,,SI,"20,130,320","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,722",CENTRO DE SALUD COSTA NORTE IPS SAS,,"900,693,988",CENTRO DE SALUD COSTA NORTE IPS SAS,1,Instituciones - IPS,,SANTA LUCIA MANZANA I LOTE 5,6916666,,costanorteips@gmail.com,CARLOS MOISES JARAMILLO ROBLES,,,SI,"20,150,316","20,210,831",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,807",CENTRO DE SALUD SAN ISIDRO IPS,,"830,138,765",CENTRO DE SALUD SAN ISIDRO IPS,1,Instituciones - IPS,,Bosque Sector San Isidro Transv 57 No 21E51,6622990,,fundacionhuntsmancolombia@hotmail.com,ALFONSO ACEVEDO CABALLERO,,,SI,"20,061,017","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,096",centro de vacunas VACUNET SAS,,"901,187,049",centro de vacunas VACUNET SAS,1,Instituciones - IPS,,BRR escallon villa cl 31 58 38,3006910401,"6,663,461",vacunetgerencia@gmail.com,claudia patricia quintero hincapie,,,SI,"20,180,724","20,220,723",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,235",CENTRO ESPECIALIZADO EN MEDICINA DEL SUEÑO Y DEL CORAZON S.A.S.,,"900,815,727",centro especializado en medicina del sueno y del corazon,1,Instituciones - IPS,,DIAGONAL 36 # 54 a 34 MANZANA B1 L LOCAL 4 BARRIO LOS CORALES,3226530585 - 3225044505,"6,888,299",mercedes.alarconsanchez@gmail.com,MERCEDES ALARCON SANCHEZ,,,SI,"20,191,004","20,231,003",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,321",CENTRO HOSPITALARIO SERENA DEL MAR S.A.,,"900,482,242",CENTRO HOSPITALARIO SERENA DEL MAR S.A.,1,Instituciones - IPS,,Vía al Mar KM 8,3135091350,"3,223,210,368",alberto.pereira@chsm.com,HERNANDO DE JESÚS CEPEDA FACIOLINCE,,,SI,"20,210,105","20,250,104",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,267",CENTRO INTEGRAL E INTERNACIONAL DE VACUNACION LTDA,,"900,403,909",CENTRO INTEGRAL E INTERNACIONAL DE VACUNACION LTDA,1,Instituciones - IPS,,CENTRO AV. VENEZUELA No. 8B - 05 ED. CITIBANK PISO 9 OFICINA 9C,6649685,"6,648,856",centrointegral.vacunacion@gmail.com,ABEL EFRAIN OROZCO MADERO,,,SI,"20,101,230","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,626",CENTRO MEDICO BUENOS AIRES SAS,,"806,016,225",CENTRO MEDICO BUENOS AIRES SAS,1,Instituciones - IPS,NO,CT BOSQUE TV 54 No. 49-45,6679202,"6,679,202",edmontes2001@yahoo.com,EDUARDO ENRIQUE MONTES MONTES,,,SI,"20,061,117","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,224",CENTRO MEDICO IRIS DE AVILA S.A.S.,,"901,295,132",CENTRO MEDICO IRIS DE AVILA S.A.S.,1,Instituciones - IPS,,EL LIBANO C 31A 49-99 OF 02,3002271655,,centromedicoirisdeavilaips@hotmail.com,DIANA ROSA ARELLANO NAVARRO,,,SI,"20,190,918","20,230,917",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,083",CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SOCIEDAD POR ACCIONES SIMPLIFICADAS,,"800,066,001",CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SIGLA COLCAN S.A.S.,1,Instituciones - IPS,,CR 19 2C 06 MZ C LO 01,6928061 ó 6928062,,direccioncalidad@laboratoriocolcan.com,ABDON MARCELO ANDRADE CHAVEZ,,,SI,"20,180,703","20,220,702",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,938",CENTRO MEDICO SAN JUAN BAUTISTA IPS LTDA,,"806,015,120",CENTROMEDICOSANJUANBAUTISTALTDAIPS,1,Instituciones - IPS,,"LA ESPERANZA, ALFONSO LOPEZ CARRERA 29 No 36-31",3135330963,0,cmsanjuanbautista@hotmail.com,ANGEL AMIRO NOYA POLO,,,SI,"20,170,427","20,210,831",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,847",CENTRO MEDICO Y DE REHABILITACION BARU,,"900,954,800",CENTRO MEDICO Y DE REHABILITACION BARU,1,Instituciones - IPS,,CARRERA 71 #31-153,3176441870,,direccioncentromedicobaru@gmail.com,MILENA CLAUDIA SARMIENTO JIMENO,,,SI,"20,160,503","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,859",centro medico y fonoaudiologico para el desarrollo integral fonomedic,,"900,853,448",centro medico y fonoaudiologico para el desarrollo integral fonomedic,1,Instituciones - IPS,,BUENOS AIRES DIAGONAL 62 N. 51-75 SECTOR TACARIGUA,3005723071,,claragortega2009@hotmail.com,CLARA ELENA GONZALES ORTEGA,,,SI,"20,160,607","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,322",CENTRO NEURORADIONCOLOGICO DE CARTAGENA SAS,,"900,439,009",CENTRO NEURORADIONCOLOGICO DE CARTAGENA SAS,1,Instituciones - IPS,,DG 32 # 82 - 40 calle 1ª el Eden,3176650121,"6,633,045",centroneuroradioncologico@gmail.com,CHESTIN JIMENEZ MARRUGO,,,SI,"20,110,623","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,688",CENTRO OFTALMOLÓGICO EBENEZER SAS,,"900,042,824",CENTRO OFTALMOLÓGICO EBENEZER SAS,1,Instituciones - IPS,NO,Manga Avenida Lacides Segovia 16-60,6653963 - 6654974,"6,653,963",karinasalasbarrera@hotmail.com,Javier Alberto Vasquez Ramirez,,,SI,"20,070,301","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,422",CENTRO OPTICO AGOVISION SAS,,"900,520,317",CENTRO OPTICO AGOVISION SAS,1,Instituciones - IPS,,RONDA REAL 1DO PISO OF 137,6613330,"6,613,330",agovisionsas@hotmail.com,VICTORIA ROSA HOYOS MORENO,,,SI,"20,160,219","20,210,831",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,210",CENTRO OPTICO LEMUS FARAH,,"890,403,491",CENTRO OPTICO LEMUS FARAH,1,Instituciones - IPS,,BOCAGRANDE CENTRO COMERCIAL BOCAGRANDE LOCALES 107 - 108,6651590,"6,653,316",opticalemus@hotmail.com,ALVARO JOSE LEMUS FARAH,,,SI,"20,110,922","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,753",CENTRO RADIOLOGICO DEL CARIBE S.A.S.,,"900,765,131",CENTRO RADIOLOGICO DEL CARIBE S.A.S.,1,Instituciones - IPS,,BRUSELAS TV 36 No 25-52 CALLE LAURIANO GOMEZ,6436072,,radiologicodelcaribe@gmail.com,ALVARO ENRIQUE CORREA RIVERA,,,SI,"20,150,604","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,237",CENTRO RADIOLOGICO INNOVADENT S.A.S.,,"901,307,581",CENTRO RADIOLOGICO INNOVADENT S.A.S.,1,Instituciones - IPS,,"BARRIO RONDA REAL SANTA LUCIA DG 31 N°54-21, LOCAL 209",3013439611,,centroradiologicoinnovadent@outlook.com,LISBETH YSABEL BRICEÑO BRITO,,,SI,"20,191,010","20,231,009",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,853",CENTRO RADIOLOGICO SAN PEDRO CLAVER LTDA (CERTAX),,"900,103,906",CENTRO RADIOLOGICO SAN PEDRO CLAVER LTDA (CERTAX),1,Instituciones - IPS,NO,PIE DE LA POPA CALLE CANDELARIA # 3029,6562747,,,ANTONIO JOSE AMBRAD CARDENAS,,,SI,"20,061,220","20,210,831",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,461",CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,,"806,007,650",CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,1,Instituciones - IPS,NO,CRA 48 # 30-60 - Barrio:ARMENIA,6499070 Ext 5,"6,499,070",calidad@crocsas.com,LUZ ELIANA MENDOZA PEÑA,,,SI,"20,061,116","20,210,831",,3,JURIDICO,1,Privada,2,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,719",CENTRO VISUAL OPTICLASS DE LA COSTA IPS S.A.S.,,"900,554,916",centro visual opticlass de la costa ips sas,1,Instituciones - IPS,,"RONDA REAL, CENTRO COMERCIAL RONDA REAL LOCAL 130",3007900113,,opticlasscvcartgena@yahoo.com,CLAUDIA OLIVIA VARELA PATERNINA,,,SI,"20,150,309","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,064",CENTRO VISUAL SANTA LUCIA LTDA,,"800,253,609",CENTRO VISUAL SANTA LUCIA LTDA,1,Instituciones - IPS,NO,BARRIO SAN PEDRO MZA 4 LTE 12,6534289,"6,631,820",centrovisual.slucia@gmail.com,NERIS LUZ ZAPATA HERRERA,,,SI,"20,060,801","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,330",CENTROMEDICO CRECER LTDA,,"806,004,548",CENTROMEDICO CRECER LTDA,1,Instituciones - IPS,NO,PRADO AV. PEDRO DE HEREDIA No. 34-22,6723650-6623203-6626011,"6,745,374",clinicacrecer@clinicacrecer.com,GUIDO EDUARDO MERCADO ARIAS,,,SI,"20,061,120","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,309",CIMPRE SALUD OCUPACIONAL S.A.S.,,"800,033,294",CIMPRE SALUD OCUPACIONAL S.A.S.,1,Instituciones - IPS,,Cra 47 #30A-191 BARRIO ARMENIA,6930727 - 3174392653 - 3008141117-3104221439,,andrea@cimpre.com,Andrea Ambrad Chalela,,,SI,"20,160,215","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,735",CIRUGIA MINIMAMENTE INVASIVA S.A.S,,"900,794,619",CIRUGIA MINIMAMENTE INVASIVA S.A.S,1,Instituciones - IPS,,Av 3 calle 6A # 3-17,6658198,,cirugiaminimamenteinvasiva.ctg@gmail.com,NAYIB DE JESUS ZURITA MEDRANO,,,SI,"20,150,421","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,890",CLINIBAC LTDA,,"900,127,906",CLINIBAC LTDA.,1,Instituciones - IPS,,AMBERES PRIMER CALLEJON Kra 41 Nº 29-07,6624443,,clinibacltda@hotmail.com,EVA PATRICIA CASTILLO RAMOS,,,SI,"20,180,423","20,210,831",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,257",CLINICA AURORA DEL MAR,,"901,315,311",CLINICA AURORA DEL MAR,1,Instituciones - IPS,,PIE DE LA POPA CRA 19 No 29B- 119,6795702,,liligaray80@hotmail.com,LILIANA MARCELA GARAY MEDINA,,,SI,"20,191,224","20,231,223",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,599",CLINICA BARU,,"900,600,550",INVERSIONES MEDICAS BARU S.A.S,1,Instituciones - IPS,,URBANIZACION LOS ANGELES CALLE 31 No 60A-14,3173833057,,direccionipsbaru@gmail.com,JOSE FRANCISCO MEJIA REATIGA,,,SI,"20,131,112","20,210,831",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,568",CLINICA BLAS DE LEZO S.A.,,"890,400,693",CLINICA BLAS DE LEZO S.A.,1,Instituciones - IPS,NO,TV 54 No. 47-57 CT. BOSQUE,6931315-6930576,"6,534,848",notificaciones@clinicablasdelezo.com.co,LIGIA MARIA CURE RIOS,,,SI,"20,061,117","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,631",CLINICA CARDIOVASCULAR JESUS DE NAZARETH TRANSFORMACIÓN EN SAS,,"806,012,426",CLINICA CARDIOVASCULAR JESUS DE NAZARETH E.U,1,Instituciones - IPS,,BARRIO LA PROVIDENCIA DGNAL 32 No 71A-213,6431223 3176409018 3174406158,,GERALDMEZAV@GMAIL.COM,GERALD ANTONIO MEZA SANTIAGO,,,SI,"20,170,425","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,085",CLINICA CARTAGENA DEL MAR S.A.S,,"806,008,439",CLINICA CARTAGENA DEL MAR S.A.S,1,Instituciones - IPS,NO,PIE POPA CL 30 # 20-71,6724260,"6,661,547",clinicacartagenadelmar@ctgdelmar.com.co,ROLANDO BECHARA CASTILLA,,,SI,"20,061,123","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,058",CLINICA COLSANITAS S.A.,,"800,149,384",CLINICA COLSANITAS SA,1,Instituciones - IPS,NO,"Carrera 3 7 166 LC 2,3,4 INT 202 Y LC 10 INT 101.104 Y 106 - Barrio:Barrio Bocagrande",6724644,"6,550,883",sfiguero@colsanitas.com,MILCIADES CASTILLO ESCOBAR,,,SI,"20,061,122","20,210,831",,6,JURIDICO,1,Privada,4,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,677",CLÍNICA DE FRACTURAS Y MEDICINA LABORAL SAS FRAMEDIC SAS,,"900,725,987",CLÍNICA DE FRACTURAS Y MEDICINA LABORAL SAS FRAMEDIC SAS,1,Instituciones - IPS,,AMBERES CALLE 30 No 40-50 ESQUINA PRIMER CALLEJON,3007192960,,carteraframedic@gmail.com,SERGIO XAVIER HOYOS COLOMBO,,,SI,"20,140,915","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,141",Clinica de la Mujer Cartagena S.A.S,,"901,031,682",Clinica de la Mujer Cartagena S.A.S,1,Instituciones - IPS,,Calle 30 av. Pedro de Heredia no. 35-119 Barrio Alcibia,6448161,,clinicadelamujerctg@clinicadelamujerctg.com,Jose Felipe Ballestas Campo,,,SI,"20,181,120","20,221,119",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,048",CLINICA GENERAL DEL CARIBE S.A.,,"900,233,294",CLINICA GENERAL DEL CARIBE S.A.,1,Instituciones - IPS,NO,CASTELLANA TV 71B No. 31-67,6475890,,info@clinicageneraldelcaribe.com,GABRIEL ANTONIO GARCIA ROMERO,,,SI,"20,080,919","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,067",CLINICA HIGEA IPS S.A.,,"900,027,397",CLINICA HIGEA IPS S.A.,1,Instituciones - IPS,NO,AMBERES CRA 41 #27-92 PRIMER CALLEJON ESQUINA,6622143,,clinicahigeagerencia@hotmail.com,HECTOR EFRAIN ROMERO SAENZ,,,SI,"20,090,108","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,661",CLINICA LA ERMITA DE CARTAGENA S.A.S.,,"900,491,883",CLINICA LA ERMITA DE CARTAGENA S.A.S.,1,Instituciones - IPS,,La concepción Carrera 71 B No 31 - 103,3134828863 - 6931686,,calidad@clinicalaermitadecartagena.com,SIDYS ESPERANZA DONADO SANTIAGO,,,SI,"20,140,808","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,568",clinica la misericordia,,"900,602,320",clinica la misericordia,1,Instituciones - IPS,,Amberes calle 30 No. 41-26,3218369996 - 6722400 Ext 101 - 102,,calidad@lamisericordiacartagena.com.co,Viviana Patricia Blel Cervantes,,,SI,"20,130,708","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
